Frame_Idx,Hips-T_X,Hips-T_Y,Hips-T_Z,Hips-R_X,Hips-R_Z,Hips-R_Y,RUL-T_X,RUL-T_Y,RUL-T_Z,RUL-R_X,RUL-R_Z,RUL-R_Y,RK-T_X,RK-T_Y,RK-T_Z,RK-R_X,RK-R_Z,RK-R_Y,RF-T_X,RF-T_Y,RF-T_Z,RF-R_X,RF-R_Z,RF-R_Y,LUL-T_X,LUL-T_Y,LUL-T_Z,LUL-R_X,LUL-R_Z,LUL-R_Y,LK-T_X,LK-T_Y,LK-T_Z,LK-R_X,LK-R_Z,LK-R_Y,LF-T_X,LF-T_Y,LF-T_Z,LF-R_X,LF-R_Z,LF-R_Y,Label
92,118.18162536621094,3.8686096668243413,-54.699867248535156,0.4887037575244904,1.429674506187439,93.66934967041016,-10.255922317504883,-1.4850027561187744,-0.03712821379303932,2.4384875297546387,-1.3056919574737549,-4.101844310760498,-0.02906254306435585,-37.95006561279297,-0.047125622630119324,3.7381339073181152,-1.2832822799682615,0.9597259759902954,-0.1066031977534294,-36.09233093261719,-0.4928760230541229,-4.367024898529054,0.7568344473838806,-10.297096252441406,10.24189567565918,-1.4856328964233398,-0.007696141488850118,2.3533799648284908,1.425811529159546,1.203554630279541,-0.01858809776604176,-37.95149993896485,-0.01543047372251749,2.9817228317260738,0.5548846125602722,0.1919947862625122,0.08751891553401947,-36.13015747070313,-0.595953106880188,-4.302974224090576,-0.13902628421783447,1.648114800453186,0
93,118.18243408203124,3.8670837879180913,-54.69660186767578,0.4891863763332367,1.431670069694519,93.67134857177734,-10.254962921142578,-1.4849295616149902,-0.03809285536408424,2.4405879974365234,-1.3077223300933838,-4.102122783660889,-0.026568517088890083,-37.950096130371094,-0.04710814356803894,3.739589214324951,-1.2829514741897583,0.9610782861709596,-0.10437201708555223,-36.0922737121582,-0.490997165441513,-4.368415355682373,0.7581161260604858,-10.300186157226562,10.242371559143066,-1.4858524799346924,-0.006464568432420492,2.357001304626465,1.4255908727645874,1.2030571699142456,-0.016580063849687576,-37.95146942138672,-0.015871435403823853,2.9820187091827397,0.5531837344169617,0.19418729841709134,0.08965548872947693,-36.12942504882813,-0.5926976203918457,-4.300841808319092,-0.14056922495365146,1.6460299491882324,0
94,118.18317413330078,3.865230083465576,-54.69378280639648,0.4938220977783203,1.4198553562164309,93.649658203125,-10.254694938659668,-1.4838993549346924,-0.036003820598125465,2.4246294498443604,-1.3141257762908936,-4.066634178161621,-0.026166651397943497,-37.94987106323242,-0.05073358863592148,3.7447741031646733,-1.2805900573730469,0.9816679954528807,-0.09446850419044496,-36.08913803100586,-0.4788448214530945,-4.320829391479491,0.7007917761802673,-10.288583755493164,10.242173194885254,-1.486835241317749,-0.01160075981169939,2.340201139450073,1.4209283590316772,1.232627511024475,-0.01627904362976551,-37.95149230957031,-0.018887585029006004,2.989206075668335,0.5539955496788025,0.19307342171669006,0.0901082307100296,-36.12864685058594,-0.5909343361854553,-4.302745342254639,-0.1400219351053238,1.659137487411499,0
95,118.18368530273438,3.86357307434082,-54.6910514831543,0.4942903816699982,1.4238100051879885,93.66268157958984,-10.253742218017578,-1.484164118766785,-0.03694286569952965,2.43446946144104,-1.3153042793273926,-4.086641788482666,-0.026312444359064102,-37.94986343383789,-0.04860732704401016,3.741926908493042,-1.2726356983184814,0.9907076358795166,-0.09411530941724776,-36.08806228637695,-0.4750357866287232,-4.315148830413818,0.6867513656616211,-10.283723831176758,10.242136001586914,-1.486946702003479,-0.008847608231008053,2.3439455032348637,1.4231747388839722,1.2212438583374023,-0.016915768384933468,-37.95145034790039,-0.018141163513064384,2.988550901412964,0.5558436512947083,0.1911883354187012,0.08969076722860336,-36.12827682495117,-0.5912131071090698,-4.3021440505981445,-0.14368897676467896,1.6595790386199951,0
96,118.1832046508789,3.8618683815002437,-54.68803787231445,0.4938856363296509,1.4139146804809568,93.6417465209961,-10.254212379455566,-1.4841061830520632,-0.035332031548023224,2.4106650352478027,-1.313816785812378,-4.086385250091554,-0.024752240628004074,-37.95000076293945,-0.05111093074083328,3.75244140625,-1.2815724611282349,1.0602248907089231,-0.09612429887056352,-36.08942413330078,-0.4837772250175476,-4.348536014556885,0.7202146053314209,-10.34925937652588,10.240707397460938,-1.4870032072067259,-0.013393577188253404,2.3288302421569824,1.428686022758484,1.2364364862442017,-0.017038671299815178,-37.95146560668945,-0.01694099418818951,3.001671314239502,0.5462934374809265,0.20356151461601255,0.08976516872644424,-36.12751388549805,-0.5885749459266663,-4.315958023071288,-0.13402478396892548,1.6302005052566528,0
97,118.18080139160156,3.860306739807129,-54.68528366088867,0.4913592338562012,1.4158555269241333,93.64763641357422,-10.253252983093262,-1.484700083732605,-0.03668435290455818,2.414523839950561,-1.3126095533370972,-4.0957369804382315,-0.025514254346489903,-37.94987106323242,-0.05104626342654228,3.750166654586792,-1.2716039419174194,1.068022847175598,-0.0870509222149849,-36.0855712890625,-0.4701513648033142,-4.282344341278076,0.6372093558311462,-10.349244117736816,10.24183464050293,-1.4865015745162964,-0.012151343747973442,2.3301730155944824,1.4301886558532717,1.2707496881484983,-0.01674411632120609,-37.95154190063477,-0.016508594155311584,3.0009078979492188,0.5537284016609192,0.15615832805633545,0.08963215351104736,-36.12668991088867,-0.5850985646247864,-4.3113508224487305,-0.1420004665851593,1.6347849369049072,0
98,118.17933654785156,3.8586556911468506,-54.68307113647461,0.4929837286472321,1.4039812088012695,93.62982940673828,-10.25556755065918,-1.4841787815093994,-0.03282540291547775,2.404179573059082,-1.3156479597091677,-4.079765319824219,-0.026954296976327896,-37.95002746582031,-0.05045989528298378,3.7483177185058594,-1.2716710567474363,1.0697449445724487,-0.09228964895009996,-36.08861923217773,-0.4808560907840729,-4.371540069580078,0.7103797197341919,-10.388975143432617,10.241658210754396,-1.486918807029724,-0.014009774662554264,2.3180980682373047,1.4295605421066284,1.2808736562728882,-0.0179523304104805,-37.95169067382813,-0.015134918503463268,3.00280237197876,0.5551952123641968,0.15436145663261416,0.08779962360858917,-36.12603759765625,-0.5840895771980286,-4.3113460540771475,-0.14113333821296692,1.645612120628357,0
99,118.17841339111328,3.85701060295105,-54.68040084838867,0.4924451112747192,1.4079427719116209,93.6357879638672,-10.25594711303711,-1.4843790531158447,-0.03373948112130165,2.4036486148834233,-1.3128535747528076,-4.0560998916625985,-0.02603704854846001,-37.950111389160156,-0.04945314303040505,3.75342321395874,-1.2718149423599243,1.040172457695007,-0.06686626374721527,-36.08084106445313,-0.4563164114952088,-4.2004919052124015,0.5505147576332092,-10.295330047607422,10.242776870727539,-1.4868282079696655,-0.011655267328023909,2.3246595859527592,1.428424596786499,1.260861039161682,-0.016479531303048134,-37.95170974731445,-0.010648377239704132,3.0100736618041988,0.5574241876602173,0.14127573370933533,0.08888094127178192,-36.125587463378906,-0.5792555212974548,-4.317927360534668,-0.14162540435791016,1.690002679824829,0
100,118.1767807006836,3.85558009147644,-54.67878723144531,0.4936049580574036,1.3979150056838991,93.67576599121094,-10.25666332244873,-1.484092354774475,-0.03968723863363266,2.3979408740997314,-1.3092443943023682,-4.096143722534181,-0.025923663750290867,-37.950138092041016,-0.04867853224277496,3.749863147735596,-1.275291085243225,1.0399065017700195,-0.08030928671360016,-36.08514404296875,-0.4688667953014374,-4.305979251861571,0.6404551267623901,-10.340307235717773,10.241432189941406,-1.4872090816497805,-0.004096383694559336,2.3133673667907715,1.4341201782226562,1.213388204574585,-0.01899402774870396,-37.95174026489258,-0.011086894199252129,3.008030414581299,0.5568234920501709,0.1373720020055771,0.08538353443145752,-36.124656677246094,-0.5781200528144836,-4.3183937072753915,-0.13900700211524966,1.7010087966918943,0
101,118.17512512207031,3.8541376590728764,-54.67727279663086,0.495612233877182,1.3979350328445437,93.67735290527344,-10.256235122680664,-1.4837502241134644,-0.040392491966485984,2.3981263637542725,-1.311179518699646,-4.097761631011963,-0.02464150637388229,-37.95017623901367,-0.04911617562174797,3.749863147735596,-1.275291085243225,1.0399065017700195,-0.07559503614902496,-36.08344650268555,-0.4602000117301941,-4.273180007934569,0.6092589497566223,-10.324758529663086,10.24191188812256,-1.4875822067260742,-0.0032503758557140827,2.3151226043701167,1.432241439819336,1.213260054588318,-0.017858119681477547,-37.951744079589844,-0.010093060322105885,3.006371259689331,0.5568057298660278,0.1359264850616455,0.0848454162478447,-36.123931884765625,-0.575363039970398,-4.3183937072753915,-0.13900700211524966,1.7010087966918943,0
102,118.17334747314452,3.852307796478272,-54.67597961425781,0.4885659515857697,1.3998359441757202,93.67654418945312,-10.256075859069824,-1.4848885536193848,-0.042907487601041794,2.3916995525360107,-1.3025370836257937,-4.074142932891847,-0.024111414328217503,-37.95012664794922,-0.05190801993012428,3.758086681365967,-1.2758910655975342,1.017300367355347,-0.08276640623807907,-36.08515548706055,-0.4655362963676453,-4.328092575073241,0.6549594402313232,-10.353277206420898,10.242450714111328,-1.486350178718567,-0.005061674397438765,2.3185431957244877,1.4378362894058228,1.2295145988464355,-0.016458258032798767,-37.95181274414063,-0.010360241867601871,3.00783634185791,0.5577524304389954,0.12251608073711395,0.08625416457653046,-36.1226806640625,-0.5671141147613525,-4.322862148284912,-0.13979916274547574,1.704997181892395,0
103,118.17185974121094,3.850579261779785,-54.674781799316406,0.4905726313591003,1.3998546600341797,93.67813110351562,-10.255728721618652,-1.4845716953277588,-0.04271039366722107,2.393573522567749,-1.3043627738952637,-4.074049472808838,-0.022921983152627945,-37.95024490356445,-0.05154508352279663,3.756433725357056,-1.2757662534713743,1.0155624151229858,-0.07818671315908432,-36.08290100097656,-0.457515001296997,-4.29453182220459,0.6230983734130859,-10.337367057800293,10.242647171020508,-1.486705660820007,-0.006766828242689371,2.3199710845947266,1.434470772743225,1.230886936187744,-0.015649763867259026,-37.95185470581055,-0.011488012038171291,3.0081086158752437,0.5595277547836304,0.12140066176652907,0.08679477125406265,-36.12145233154297,-0.5592852234840393,-4.324508666992188,-0.14015556871891022,1.703274846076965,0
104,118.17009735107422,3.848713636398315,-54.6732177734375,0.4855348169803619,1.4017760753631592,93.67889404296876,-10.255762100219727,-1.485471487045288,-0.04243601113557816,2.397075653076172,-1.2973638772964478,-4.0816707611083975,-0.022328350692987442,-37.9503059387207,-0.05115193128585816,3.7542645931243896,-1.2778923511505127,1.0223424434661863,-0.08654056489467621,-36.084903717041016,-0.4639910161495209,-4.3600502014160165,0.6804210543632507,-10.363399505615234,10.242873191833496,-1.4857913255691528,-0.00626396993175149,2.3221025466918945,1.4406925439834597,1.2255914211273191,-0.016789590939879414,-37.95213317871094,-0.011220010928809645,3.006669759750366,0.5641022324562073,0.11668924987316133,0.08450442552566527,-36.12037658691406,-0.5562075972557068,-4.3185200691223145,-0.1446131467819214,1.7135308980941772,0
105,118.16927337646484,3.847134113311768,-54.67192077636719,0.4915210008621216,1.4019415378570557,93.64592742919922,-10.25545597076416,-1.4843443632125854,-0.038225602358579636,2.3929054737091064,-1.3048099279403689,-4.034897804260254,-0.021329307928681374,-37.95036697387695,-0.05264120548963547,3.7585415840148926,-1.277160406112671,1.0085190534591677,-0.0765727311372757,-36.081485748291016,-0.4506476223468781,-4.3000545501708975,0.6222664713859558,-10.287251472473145,10.243864059448242,-1.4868049621582031,-0.01265015173703432,2.328075647354126,1.4291325807571411,1.3183509111404421,-0.013930433429777622,-37.95198059082031,-0.01108984276652336,3.0036633014678955,0.567785918712616,0.0627259686589241,0.08623630553483963,-36.11968231201172,-0.5494587421417236,-4.3250770568847665,-0.14179039001464844,1.696632742881775,0
106,118.16838073730469,3.845101594924927,-54.670326232910156,0.4884722828865051,1.405876398086548,93.6467514038086,-10.25734806060791,-1.4848895072937012,-0.037929534912109375,2.4002668857574463,-1.3013064861297607,-4.039166927337647,-0.028488267213106155,-37.950416564941406,-0.04951632022857666,3.7606875896453857,-1.2583372592926023,1.0379065275192259,-0.08731656521558763,-36.08375930786133,-0.4575645625591278,-4.379227161407472,0.6655623316764832,-10.344095230102539,10.243531227111816,-1.486316204071045,-0.012791043147444723,2.3307936191558842,1.4353641271591189,1.3131203651428225,-0.014817305840551853,-37.95203018188477,-0.013450205326080322,3.004117727279663,0.5686287879943848,0.05963409319519996,0.08382966369390488,-36.11847686767578,-0.5456793904304504,-4.323421001434326,-0.14070813357830048,1.7055742740631104,0
107,118.16718292236328,3.843104839324951,-54.668678283691406,0.4944833517074585,1.4059817790985107,93.6389389038086,-10.2591552734375,-1.4834250211715698,-0.03644169867038727,2.3987693786621094,-1.3011672496795654,-4.090425491333009,-0.029942523688077927,-37.95040130615234,-0.04707995429635048,3.770273447036743,-1.267163872718811,1.0709754228591921,-0.07402240484952928,-36.07918167114258,-0.4382549822330475,-4.295760154724121,0.5744650959968567,-10.262351989746094,10.242389678955078,-1.4876030683517456,-0.012141440995037556,2.329767942428589,1.425729751586914,1.257390022277832,-0.013931320980191229,-37.95196533203125,-0.01100086234509945,3.0122199058532715,0.5638574361801147,0.12681017816066742,0.0903182178735733,-36.11782455444336,-0.5447930097579956,-4.329207420349121,-0.1353805512189865,1.7039525508880615,0
108,118.16573333740234,3.841596841812134,-54.666893005371094,0.4913938939571381,1.4118934869766235,93.6381607055664,-10.259035110473633,-1.4838266372680664,-0.03543998673558235,2.4046521186828613,-1.29603374004364,-4.098266124725342,-0.030450699850916862,-37.95039367675781,-0.04522351548075676,3.7689201831817623,-1.2644639015197754,1.0801695585250854,-0.08889859169721602,-36.083404541015625,-0.4534005522727966,-4.392271995544434,0.6573365926742554,-10.303771018981934,10.241850852966307,-1.487282395362854,-0.012263570912182331,2.32934308052063,1.4323396682739258,1.2523963451385498,-0.01592002436518669,-37.9520149230957,-0.011993566527962685,3.0191941261291504,0.5666136741638184,0.12479038536548615,0.08827433735132217,-36.11698913574219,-0.5443413853645325,-4.3295578956603995,-0.14070631563663485,1.7066484689712524,0
109,118.16171264648438,3.840285539627075,-54.66751480102539,0.5004456043243408,1.4080917835235596,93.61698150634766,-10.25831413269043,-1.4820435047149658,-0.032239627093076706,2.3974151611328125,-1.3068019151687622,-4.127586364746094,-0.02690576389431953,-37.9505615234375,-0.04262545704841614,3.775505781173706,-1.2723792791366575,1.1327608823776243,-0.09423577785491943,-36.084739685058594,-0.4547114074230194,-4.429924011230469,0.688761830329895,-10.317283630371094,10.241290092468262,-1.4889830350875854,-0.015910141170024872,2.320495128631592,1.4254000186920166,1.2675608396530151,-0.016036815941333767,-37.952239990234375,-0.012333150953054428,3.028721570968628,0.5639708638191223,0.12659476697444916,0.08438319712877274,-36.11614990234375,-0.5413861274719238,-4.336359977722168,-0.13553854823112488,1.7105910778045654,0
110,118.15773010253906,3.8391053676605225,-54.66648483276367,0.4913347959518433,1.4139509201049805,93.61149597167969,-10.258212089538574,-1.4834014177322388,-0.033436574041843414,2.402764081954956,-1.2958604097366333,-4.130585193634033,-0.02699771523475647,-37.95054626464844,-0.043145548552274704,3.7739069461822514,-1.271390676498413,1.140138030052185,-0.09145758301019667,-36.08305358886719,-0.4440910518169403,-4.398956298828125,0.6524597406387329,-10.324297904968262,10.23931884765625,-1.4874893426895142,-0.015710325911641117,2.3209826946258545,1.4344730377197266,1.2687431573867798,-0.01891215331852436,-37.95247650146485,-0.013242190703749657,3.0311565399169917,0.5692639350891113,0.130769744515419,0.08635886758565903,-36.11583709716797,-0.5413191914558411,-4.338122844696045,-0.14109590649604795,1.7000198364257812,0
111,118.1539535522461,3.8380086421966553,-54.66559982299805,0.4913347959518433,1.4139509201049805,93.61149597167969,-10.257104873657227,-1.483104586601257,-0.03555803000926972,2.4027881622314453,-1.2976093292236328,-4.128880500793457,-0.024603383615612984,-37.9505729675293,-0.043595992028713226,3.7737295627594,-1.271079659461975,1.1400411128997805,-0.07632424682378769,-36.07794570922852,-0.4198637902736664,-4.285902023315431,0.5525580048561096,-10.272454261779783,10.237191200256348,-1.4877253770828247,-0.01249273307621479,2.32262659072876,1.4345271587371826,1.2702378034591677,-0.01986370608210564,-37.95256042480469,-0.010749276727437971,3.0314598083496094,0.5675566792488098,0.13295458257198334,0.09118591994047164,-36.11590194702149,-0.5388197302818298,-4.336002826690674,-0.14263203740119934,1.6979403495788574,0
112,118.1498794555664,3.836709260940552,-54.66464233398438,0.4934185743331909,1.409965991973877,93.62873077392578,-10.25675106048584,-1.4825100898742676,-0.03958651423454285,2.4013748168945312,-1.29917311668396,-4.15485429763794,-0.02340785041451454,-37.950531005859375,-0.044402454048395164,3.7681360244750977,-1.271377682685852,1.1490854024887085,-0.09467923641204834,-36.08328628540039,-0.4335958361625672,-4.4137773513793945,0.6723122596740723,-10.329941749572754,10.236639022827148,-1.4883500337600708,-0.00993015058338642,2.310558557510376,1.4360259771347046,1.2456272840499878,-0.0213148333132267,-37.95218276977539,-0.013329695910215378,3.036828994750977,0.569608211517334,0.13611748814582825,0.08714804798364639,-36.11535263061523,-0.5373505353927612,-4.336503505706787,-0.14029256999492645,1.701728582382202,0
113,118.14606475830078,3.835546970367432,-54.66337966918945,0.4934185743331909,1.409965991973877,93.62873077392578,-10.2557373046875,-1.4823116064071655,-0.041238024830818176,2.401409387588501,-1.3009306192398071,-4.1531286239624015,-0.02126572281122208,-37.950592041015625,-0.044456861913204186,3.7695934772491455,-1.2710554599761963,1.150420308113098,-0.08315996080636978,-36.07941818237305,-0.4137090444564819,-4.332230091094972,0.6009023189544678,-10.293741226196287,10.237817764282227,-1.488627552986145,-0.008201359771192074,2.310230493545532,1.4345487356185913,1.2471144199371338,-0.019510239362716675,-37.952064514160156,-0.01261681504547596,3.0371105670928955,0.5711690187454224,0.13470835983753204,0.08596406877040863,-36.114830017089844,-0.5347430706024171,-4.336503505706787,-0.14029256999492645,1.701728582382202,0
114,118.14278411865234,3.8342535495758057,-54.66256713867188,0.4902795255184174,1.4198732376098633,93.62489318847656,-10.25472927093506,-1.4825725555419922,-0.04329481348395348,2.4080793857574463,-1.29896342754364,-4.110963821411134,-0.02064930647611618,-37.95046615600586,-0.04711287468671799,3.769168138504028,-1.2640531063079834,1.1050437688827517,-0.09263870120048524,-36.08185577392578,-0.4192709922790527,-4.391267776489259,0.6494359374046326,-10.331197738647461,10.238823890686037,-1.4881021976470947,-0.00865019578486681,2.315312147140503,1.4375430345535278,1.2434329986572266,-0.016847830265760422,-37.95206069946289,-0.01283153425902128,3.044257640838623,0.5672104954719543,0.16579888761043549,0.08722443878650665,-36.11430358886719,-0.5311533212661743,-4.330994129180908,-0.14307770133018494,1.6888749599456787,0
115,118.13990020751952,3.8332521915435787,-54.66183853149414,0.4912862777709961,1.415962815284729,93.59734344482422,-10.254538536071776,-1.482032060623169,-0.039012178778648376,2.407217741012573,-1.3011941909790041,-4.086989402770996,-0.02059740945696831,-37.95034408569336,-0.04849715158343315,3.7658765316009517,-1.262816309928894,1.103689193725586,-0.0916404351592064,-36.08138275146485,-0.409444272518158,-4.382765769958496,0.6406617164611816,-10.319637298583984,10.238439559936523,-1.48845636844635,-0.0126442089676857,2.307654857635498,1.4384188652038574,1.2665859460830688,-0.017934519797563553,-37.952056884765625,-0.013365099206566809,3.049933433532715,0.5677670240402222,0.1714511513710022,0.08416040986776352,-36.11395263671875,-0.5294426083564758,-4.331495761871338,-0.14446507394313812,1.6894164085388184,0
116,118.1392059326172,3.8323640823364262,-54.66106033325195,0.4851457178592682,1.4258168935775757,93.597412109375,-10.25350284576416,-1.4830528497695925,-0.04204312711954117,2.408533334732056,-1.2963703870773315,-4.050363063812257,-0.0192358922213316,-37.9503173828125,-0.051728054881095886,3.773213386535645,-1.2581441402435305,1.0187308788299558,-0.09198345243930817,-36.08164596557617,-0.4080136716365814,-4.386547565460205,0.6435075998306274,-10.24615478515625,10.24077606201172,-1.4871582984924316,-0.012095291167497637,2.31613564491272,1.4407227039337158,1.271128535270691,-0.013248912990093231,-37.95219421386719,-0.011076679453253746,3.0570247173309326,0.5650815367698669,0.19083115458488464,0.08542128652334212,-36.11419296264648,-0.5262820720672607,-4.337156295776366,-0.14100681245326996,1.6476902961730957,0
117,118.13826751708984,3.831273317337036,-54.66038513183594,0.4830136895179749,1.435720443725586,93.60062408447266,-10.255244255065918,-1.4836304187774658,-0.041940316557884216,2.421992778778076,-1.2950687408447266,-4.05529260635376,-0.021124880760908127,-37.95022201538086,-0.05121387541294098,3.76692008972168,-1.253174066543579,1.0179282426834106,-0.06702163815498352,-36.0748291015625,-0.3823537230491638,-4.2228126525878915,0.499032735824585,-10.164384841918944,10.241389274597168,-1.4864906072616575,-0.012626465409994124,2.320656538009644,1.4438769817352295,1.2666163444519043,-0.013605782762169838,-37.95201873779297,-0.011743973940610886,3.0632498264312744,0.5687662959098816,0.19362840056419373,0.08302682638168335,-36.11427307128906,-0.5251430273056029,-4.338144779205321,-0.14420515298843384,1.6487765312194824,0
118,118.13655090332031,3.830236196517944,-54.65996170043945,0.4900819659233093,1.4357666969299316,93.62505340576172,-10.25645351409912,-1.4824457168579102,-0.04693751782178879,2.4128859043121342,-1.2978049516677856,-4.0432167053222665,-0.02028580382466316,-37.949989318847656,-0.050878722220659256,3.7802865505218506,-1.2578517198562622,0.9872673749923706,-0.08598798513412476,-36.08150863647461,-0.4063311815261841,-4.361830711364746,0.6220104694366455,-10.280387878417967,10.242037773132324,-1.4874215126037598,-0.0077136107720434674,2.320839166641236,1.4362468719482422,1.2559187412261963,-0.011239322833716871,-37.9522590637207,-0.00986709725111723,3.0666487216949463,0.5679478645324707,0.17996081709861755,0.08262015134096146,-36.114105224609375,-0.5226269960403442,-4.3464322090148935,-0.13751070201396942,1.6545268297195437,0
119,118.1340103149414,3.8293957710266113,-54.6597900390625,0.4869722723960877,1.4436784982681274,93.62272644042969,-10.258044242858887,-1.4827909469604492,-0.04519416391849518,2.4206771850585938,-1.2960712909698486,-4.042574405670166,-0.021646026521921158,-37.95002746582031,-0.04842370375990868,3.778817892074585,-1.2544859647750854,0.989482879638672,-0.0711139440536499,-36.078269958496094,-0.3942494690418243,-4.2738609313964835,0.5442739725112915,-10.237041473388672,10.240530967712402,-1.4868918657302856,-0.0062063392251729965,2.3282756805419917,1.4382741451263428,1.259817361831665,-0.01180367823690176,-37.95240020751953,-0.00919499434530735,3.065602302551269,0.5672470331192017,0.1823008954524994,0.08803270757198334,-36.11406326293945,-0.5214313864707947,-4.33742094039917,-0.14326083660125732,1.6544637680053709,0
120,118.13206481933594,3.8283944129943848,-54.65961074829102,0.4920382797718048,1.4397735595703125,93.62352752685548,-10.257772445678713,-1.4814531803131104,-0.048501238226890564,2.4102532863616943,-1.3017584085464478,-4.0468502044677725,-0.019485458731651303,-37.95012283325195,-0.04995032772421837,3.787673711776733,-1.2587488889694214,1.0135890245437622,-0.08459588885307312,-36.08311462402344,-0.4064323008060455,-4.386432647705078,0.6408697962760925,-10.305121421813963,10.240663528442383,-1.4878917932510376,-0.003427006304264069,2.3342883586883545,1.4307143688201904,1.286328673362732,-0.009633786976337431,-37.95258331298828,-0.0073008034378290185,3.058030128479004,0.5666437745094299,0.17523491382598874,0.0888325646519661,-36.11347198486328,-0.5153795480728149,-4.343283176422118,-0.13506454229354858,1.634433031082153,0
121,118.13026428222656,3.827488422393799,-54.6595458984375,0.4940465390682221,1.4397952556610107,93.62510681152344,-10.256784439086914,-1.4808611869812012,-0.04947561398148537,2.412161111831665,-1.3053357601165771,-4.045024871826172,-0.017526816576719284,-37.950157165527344,-0.04958318918943405,3.785831212997437,-1.258310079574585,1.0117363929748535,-0.0801825299859047,-36.08175659179688,-0.3971600830554962,-4.3516764640808105,0.6095945835113525,-10.290398597717283,10.24079418182373,-1.4881647825241089,-0.0036409648600965743,2.3357198238372803,1.4273538589477541,1.2876874208450315,-0.009158414788544178,-37.952720642089844,-0.008419026620686054,3.0583007335662837,0.5684124231338501,0.17411334812641144,0.08893096446990968,-36.11314392089844,-0.5089519023895264,-4.345405101776123,-0.13725125789642334,1.633275866508484,0
122,118.12911224365234,3.8271605968475337,-54.65925216674805,0.488837331533432,1.4536551237106323,93.61653900146484,-10.256752967834473,-1.4816347360610962,-0.04878610372543335,2.4273531436920166,-1.2978065013885498,-4.043325424194337,-0.018167853355407715,-37.95019912719727,-0.049695111811161034,3.782505750656128,-1.2570292949676514,1.0206760168075562,-0.08958172053098679,-36.085060119628906,-0.4016850590705872,-4.403273582458496,0.6572104096412659,-10.312235832214355,10.239875793457033,-1.487245798110962,-0.006100717931985855,2.350086212158203,1.436040282249451,1.2933746576309204,-0.011014836840331554,-37.952552795410156,-0.012182028032839298,3.052225351333618,0.5681681036949158,0.17516323924064636,0.0880521684885025,-36.11320877075195,-0.505204975605011,-4.339934349060059,-0.14080774784088135,1.632853865623474,0
123,118.12833404541016,3.8267731666564937,-54.65890884399414,0.488837331533432,1.4536551237106323,93.61653900146484,-10.25578784942627,-1.4813511371612549,-0.049315422773361206,2.429070949554444,-1.2994476556777954,-4.03987979888916,-0.016745982691645622,-37.95014953613281,-0.04917050153017044,3.7826313972473145,-1.2550479173660278,1.0187815427780151,-0.09010784327983856,-36.08613967895508,-0.3976847529411316,-4.404938220977783,0.6570683121681213,-10.313730239868164,10.239797592163086,-1.4873791933059692,-0.006861881352961063,2.350086212158203,1.436040282249451,1.2933746576309204,-0.01104299072176218,-37.95248031616211,-0.013777279295027256,3.0538811683654785,0.5683904886245728,0.17690984904766086,0.08853856474161148,-36.11332702636719,-0.4992752373218536,-4.337506294250488,-0.14410686492919922,1.632805109024048,0
124,118.12799072265624,3.826379776000977,-54.65817260742188,0.4949450790882111,1.4497178792953491,93.63700103759766,-10.255785942077637,-1.4799911975860596,-0.05605946108698845,2.419219493865967,-1.3036201000213623,-4.0690040588378915,-0.015874946489930153,-37.95006561279297,-0.05269288271665573,3.784672260284424,-1.2593375444412231,1.0505256652832031,-0.09229221940040587,-36.08784484863281,-0.39937588572502136,-4.4192891120910645,0.6758872270584106,-10.34062957763672,10.239401817321776,-1.4887728691101074,-0.0020983733702450986,2.353377103805542,1.4313521385192869,1.2710659503936768,-0.01075463742017746,-37.95234298706055,-0.014232942834496496,3.0434858798980717,0.5654783248901367,0.16275425255298615,0.0888303816318512,-36.11329650878906,-0.4958651959896088,-4.338541507720946,-0.13811951875686646,1.6469807624816897,0
125,118.12548828125,3.8261055946350098,-54.65777587890625,0.4927264451980591,1.4655791521072388,93.63555908203124,-10.255033493041992,-1.4805018901824951,-0.055115390568971634,2.4418845176696777,-1.3018168210983276,-4.065841674804688,-0.017021657899022102,-37.94997787475586,-0.050981536507606506,3.77445125579834,-1.2572121620178225,1.0492317676544192,-0.07086935639381409,-36.082275390625,-0.3742974698543549,-4.268826484680177,0.5445767641067505,-10.28630542755127,10.239624977111816,-1.4885339736938477,-0.0004896242171525955,2.37334942817688,1.4360079765319824,1.2864185571670532,-0.010278490372002123,-37.95226669311523,-0.012748194858431816,3.0374648571014404,0.5645328760147095,0.1435764729976654,0.0870368704199791,-36.113502502441406,-0.494186520576477,-4.3413052558898935,-0.13960117101669312,1.63644540309906,0
126,118.1249008178711,3.825604915618897,-54.65804290771485,0.4951584041118622,1.4715709686279297,93.6360092163086,-10.256972312927246,-1.4803017377853394,-0.05412184819579125,2.44983434677124,-1.3037590980529783,-4.06810474395752,-0.015627633780241013,-37.94983673095703,-0.0525791309773922,3.7653517723083496,-1.2686785459518433,1.1109602451324463,-0.07592985033988953,-36.08683395385742,-0.3900952637195587,-4.3582258224487305,0.6378619074821472,-10.387198448181152,10.238332748413086,-1.4889345169067385,0.00014644436305388808,2.380530834197998,1.440355896949768,1.2830851078033447,-0.012049072422087193,-37.95207595825195,-0.013536686077713966,3.031285762786865,0.5593696236610413,0.1353747695684433,0.08442618697881699,-36.11378479003906,-0.4948893487453461,-4.336041450500488,-0.14015480875968933,1.64720618724823,0
